activity_key,report_month,customer_id,product_id,region_id,revenue,transactions,active_flag,retained_flag,expansion_revenue,churn_revenue,customer_key,product_key,region_key
23948,2025-08,CUST00291,PROD007,R03,821,21,1,1,158.11,33.69,291,7,3
23949,2025-08,CUST02931,PROD010,R12,23733,20,1,1,4342.41,584.57,2931,10,12
23950,2025-08,CUST03312,PROD017,R11,17752,13,1,1,1150.46,744.76,3312,17,11
23951,2025-08,CUST04146,PROD003,R05,710,17,1,1,89.55,20.58,4146,3,5
23952,2025-08,CUST00724,PROD007,R11,9370,2,1,1,513.58,452.09,724,7,11
23953,2025-08,CUST03480,PROD014,R03,2923,16,1,1,438.29,113.22,3480,14,3
23954,2025-08,CUST02846,PROD020,R01,2888,17,1,0,63.2,88.93,2846,20,1
23955,2025-08,CUST01411,PROD016,R09,2279,5,1,1,225.68,95.14,1411,16,9
23956,2025-08,CUST03204,PROD004,R05,5509,15,1,1,35.75,169.62,3204,4,5
23957,2025-08,CUST03862,PROD023,R04,1700,21,1,1,123.59,18.79,3862,23,4
23958,2025-08,CUST02708,PROD023,R10,2539,20,1,1,1.6,76.85,2708,23,10
23959,2025-08,CUST04974,PROD002,R06,9193,8,0,1,1240.81,234.47,4974,2,6
23960,2025-08,CUST02632,PROD010,R07,975,17,1,1,81.64,19.67,2632,10,7
23961,2025-08,CUST04996,PROD011,R01,5890,8,1,1,946.86,50.58,4996,11,1
23962,2025-08,CUST03543,PROD003,R01,12128,1,1,1,145.11,319.07,3543,3,1
23963,2025-08,CUST02588,PROD006,R10,3684,9,1,1,221.14,24.47,2588,6,10
23964,2025-08,CUST03508,PROD015,R05,5332,10,1,1,412.53,216.49,3508,15,5
23965,2025-08,CUST01926,PROD007,R10,2780,19,1,1,418.05,62.33,1926,7,10
23966,2025-08,CUST03574,PROD009,R08,447,6,1,1,13.71,21.49,3574,9,8
23967,2025-08,CUST01844,PROD014,R04,5923,19,1,1,537.94,223.03,1844,14,4
23968,2025-08,CUST04829,PROD014,R09,6211,24,1,1,80.46,169.46,4829,14,9
23969,2025-08,CUST00692,PROD010,R04,4175,7,1,1,200.43,183.58,692,10,4
23970,2025-08,CUST02968,PROD006,R04,8715,24,1,1,1223.05,148.32,2968,6,4
23971,2025-08,CUST00385,PROD019,R10,1712,12,1,1,289.26,16.9,385,19,10
23972,2025-08,CUST00698,PROD013,R04,4725,6,0,1,892.91,169.02,698,13,4
23973,2025-08,CUST00363,PROD020,R12,24234,14,1,1,436.19,559.25,363,20,12
23974,2025-08,CUST00425,PROD009,R08,24290,20,1,1,1899.2,264.04,425,9,8
23975,2025-08,CUST00321,PROD008,R10,1205,12,0,1,168.47,1.96,321,8,10
23976,2025-08,CUST00831,PROD005,R02,1508,11,1,1,161.7,23.82,831,5,2
23977,2025-08,CUST04103,PROD001,R09,8622,18,1,1,903.84,178.01,4103,1,9
23978,2025-08,CUST03022,PROD009,R07,1722,19,1,1,95.46,10.91,3022,9,7
23979,2025-08,CUST01074,PROD008,R10,4421,7,1,1,542.12,45.42,1074,8,10
23980,2025-08,CUST04307,PROD020,R08,1484,20,0,1,22.33,52.02,4307,20,8
23981,2025-08,CUST00737,PROD005,R09,15503,16,1,1,3092.55,498.46,737,5,9
23982,2025-08,CUST00665,PROD012,R12,1821,13,1,1,53.8,41.48,665,12,12
23983,2025-08,CUST01268,PROD016,R02,20427,22,1,1,2312.96,596.56,1268,16,2
23984,2025-08,CUST03474,PROD017,R03,1179,13,1,1,51.48,6.41,3474,17,3
23985,2025-08,CUST00058,PROD010,R04,8746,20,1,0,1406.12,104.92,58,10,4
23986,2025-08,CUST01911,PROD016,R08,3333,9,1,1,128.62,74.29,1911,16,8
23987,2025-08,CUST01568,PROD017,R12,734,19,1,1,91.18,18.94,1568,17,12
23988,2025-08,CUST00043,PROD011,R10,8859,18,1,1,1245.56,247.61,43,11,10
23989,2025-08,CUST01046,PROD001,R02,8322,2,1,1,1423.34,383.9,1046,1,2
23990,2025-08,CUST00187,PROD018,R10,1861,4,1,1,148.89,68.38,187,18,10
23991,2025-08,CUST03658,PROD008,R12,1931,5,1,1,225.51,2.81,3658,8,12
23992,2025-08,CUST03307,PROD008,R11,5352,6,1,1,964.18,140.99,3307,8,11
23993,2025-08,CUST04720,PROD018,R10,2001,8,1,1,77.69,36.44,4720,18,10
23994,2025-08,CUST03018,PROD007,R01,5303,6,1,1,912.07,213.12,3018,7,1
23995,2025-08,CUST04443,PROD009,R09,4607,1,1,1,691.17,128.97,4443,9,9
23996,2025-08,CUST03711,PROD020,R12,24813,14,1,1,987.77,51.62,3711,20,12
23997,2025-08,CUST01705,PROD005,R09,8198,22,1,1,1070.12,22.3,1705,5,9
23998,2025-08,CUST00651,PROD015,R05,5666,20,1,0,429.86,278.01,651,15,5
23999,2025-08,CUST01129,PROD022,R01,8873,11,1,1,332.54,5.09,1129,22,1
24000,2025-08,CUST01814,PROD003,R12,1221,15,1,1,156.75,55.61,1814,3,12
24001,2025-08,CUST03652,PROD014,R06,7311,23,1,0,138.71,184.38,3652,14,6
24002,2025-08,CUST02144,PROD017,R08,7527,20,1,1,1397.71,3.68,2144,17,8
24003,2025-08,CUST03206,PROD008,R06,2479,12,1,1,129.86,34.33,3206,8,6
24004,2025-08,CUST00723,PROD024,R12,1260,18,1,0,145.69,21.81,723,24,12
24005,2025-08,CUST01003,PROD020,R05,2757,21,1,1,356.22,128.92,1003,20,5
24006,2025-08,CUST03840,PROD007,R08,1517,18,1,1,70.3,40.68,3840,7,8
24007,2025-08,CUST02734,PROD005,R10,1157,22,0,1,2.08,46.85,2734,5,10
24008,2025-08,CUST03135,PROD016,R03,2008,22,1,1,212.38,60.84,3135,16,3
24009,2025-08,CUST04886,PROD003,R07,2555,1,1,1,132.1,34.32,4886,3,7
24010,2025-08,CUST00492,PROD022,R10,2200,14,1,1,116.91,100.88,492,22,10
24011,2025-08,CUST00608,PROD009,R10,11553,13,1,1,1411.3,524.96,608,9,10
24012,2025-08,CUST00955,PROD001,R07,7531,21,0,1,842.12,28.12,955,1,7
24013,2025-08,CUST02142,PROD002,R03,2667,19,1,0,22.49,38.22,2142,2,3
24014,2025-08,CUST04306,PROD006,R11,2560,10,1,1,469.43,68.83,4306,6,11
24015,2025-08,CUST00992,PROD020,R07,3419,9,1,1,438.63,146.28,992,20,7
24016,2025-08,CUST00823,PROD005,R04,5258,13,1,1,974.25,17.36,823,5,4
24017,2025-08,CUST02124,PROD013,R06,5085,14,1,1,365.05,98.54,2124,13,6
24018,2025-08,CUST04476,PROD018,R04,2572,8,1,1,68.28,11.2,4476,18,4
24019,2025-08,CUST01558,PROD013,R04,7831,5,0,1,804.81,255.89,1558,13,4
24020,2025-08,CUST00220,PROD005,R07,2279,15,1,1,215.65,84.67,220,5,7
24021,2025-08,CUST03731,PROD018,R08,2190,13,0,1,436.99,14.37,3731,18,8
24022,2025-08,CUST00879,PROD023,R08,2688,15,1,0,446.8,35.47,879,23,8
24023,2025-08,CUST01987,PROD011,R10,1046,2,1,1,111.63,11.01,1987,11,10
24024,2025-08,CUST03774,PROD018,R12,2090,21,1,1,266.74,55.46,3774,18,12
24025,2025-08,CUST01974,PROD002,R05,16069,3,1,1,2295.84,500.79,1974,2,5
24026,2025-08,CUST00480,PROD019,R08,11884,17,1,1,617.95,405.49,480,19,8
24027,2025-08,CUST04264,PROD008,R02,17800,11,1,1,945.84,251.72,4264,8,2
24028,2025-08,CUST03638,PROD022,R12,8561,23,1,0,1157.67,250.14,3638,22,12
24029,2025-08,CUST02830,PROD005,R12,2209,24,1,1,131.96,18.89,2830,5,12
24030,2025-08,CUST01305,PROD020,R04,1844,10,1,1,263.89,59.21,1305,20,4
24031,2025-08,CUST04749,PROD014,R10,1839,11,1,1,335.38,35.57,4749,14,10
24032,2025-08,CUST04972,PROD020,R12,6025,5,1,1,875.07,258.91,4972,20,12
24033,2025-08,CUST02815,PROD021,R04,644,12,1,1,68.8,21.2,2815,21,4
24034,2025-08,CUST02359,PROD010,R06,349,5,1,1,46.77,13.63,2359,10,6
24035,2025-08,CUST04753,PROD019,R03,4100,2,1,1,267.45,167.03,4753,19,3
24036,2025-08,CUST00432,PROD018,R05,2180,11,1,1,252.6,20.89,432,18,5
24037,2025-08,CUST04361,PROD021,R11,4895,4,1,1,386.3,213.87,4361,21,11
24038,2025-08,CUST01388,PROD021,R04,2327,6,1,0,380.63,25.0,1388,21,4
24039,2025-08,CUST03217,PROD002,R11,2079,17,1,1,91.7,18.93,3217,2,11
24040,2025-08,CUST04777,PROD020,R06,840,7,1,1,161.31,28.8,4777,20,6
24041,2025-08,CUST01838,PROD001,R04,8715,23,1,1,373.02,259.97,1838,1,4
24042,2025-08,CUST01695,PROD021,R03,1994,11,1,1,87.33,72.09,1695,21,3
24043,2025-08,CUST02415,PROD023,R04,1825,14,1,1,204.61,74.91,2415,23,4
24044,2025-08,CUST01976,PROD016,R05,8512,2,1,1,949.8,214.12,1976,16,5
24045,2025-08,CUST03441,PROD011,R12,2608,8,1,1,219.7,129.56,3441,11,12
24046,2025-08,CUST03517,PROD003,R08,20129,13,1,1,3061.43,918.89,3517,3,8
24047,2025-08,CUST01591,PROD023,R07,3319,24,1,1,4.4,119.23,1591,23,7
24048,2025-08,CUST04645,PROD020,R09,1901,21,1,1,223.32,38.5,4645,20,9
24049,2025-08,CUST04856,PROD022,R01,789,23,1,1,152.34,4.2,4856,22,1
24050,2025-08,CUST04525,PROD012,R06,7848,16,1,1,1367.59,199.25,4525,12,6
24051,2025-08,CUST04387,PROD025,R06,8136,20,1,1,1439.85,356.09,4387,25,6
24052,2025-08,CUST04869,PROD007,R11,18973,13,1,1,1528.81,589.56,4869,7,11
24053,2025-08,CUST02752,PROD009,R08,8203,18,1,1,985.92,49.54,2752,9,8
24054,2025-08,CUST01524,PROD002,R03,7766,17,1,1,1141.21,162.32,1524,2,3
24055,2025-08,CUST02737,PROD012,R01,6137,5,1,1,1160.83,87.98,2737,12,1
24056,2025-08,CUST00858,PROD012,R03,17582,18,1,1,147.16,354.39,858,12,3
24057,2025-08,CUST04241,PROD012,R12,23483,19,1,1,2231.68,1136.22,4241,12,12
24058,2025-08,CUST00090,PROD020,R07,24699,9,1,1,3698.29,958.33,90,20,7
24059,2025-08,CUST01287,PROD022,R06,15759,5,1,1,762.63,535.35,1287,22,6
24060,2025-08,CUST01099,PROD010,R05,480,18,0,1,69.28,7.92,1099,10,5
24061,2025-08,CUST00597,PROD011,R09,2066,2,1,1,130.06,87.92,597,11,9
24062,2025-08,CUST04665,PROD017,R10,947,7,1,1,106.87,17.7,4665,17,10
24063,2025-08,CUST03169,PROD019,R01,2175,18,0,0,4.82,64.2,3169,19,1
24064,2025-08,CUST03358,PROD011,R07,3292,11,1,1,476.46,9.4,3358,11,7
24065,2025-08,CUST01133,PROD024,R11,1096,12,1,1,85.1,21.64,1133,24,11
24066,2025-08,CUST04619,PROD009,R02,2472,4,0,1,51.39,8.26,4619,9,2
24067,2025-08,CUST04345,PROD003,R06,17015,18,1,1,965.94,148.69,4345,3,6
24068,2025-08,CUST00957,PROD006,R09,7988,11,1,1,1269.44,303.87,957,6,9
24069,2025-08,CUST02461,PROD011,R03,22127,11,1,1,140.91,616.22,2461,11,3
24070,2025-08,CUST03231,PROD009,R07,377,10,1,1,15.33,18.73,3231,9,7
24071,2025-08,CUST01649,PROD002,R03,14426,22,1,1,2111.99,490.02,1649,2,3
24072,2025-08,CUST00516,PROD005,R08,8655,15,1,1,558.88,221.16,516,5,8
24073,2025-08,CUST01171,PROD016,R08,8571,6,1,1,1408.78,34.58,1171,16,8
24074,2025-08,CUST01674,PROD011,R10,1894,11,1,1,42.08,20.21,1674,11,10
24075,2025-08,CUST00804,PROD018,R10,2071,23,1,1,169.12,79.06,804,18,10
24076,2025-08,CUST03544,PROD019,R10,7967,3,1,1,816.58,240.59,3544,19,10
24077,2025-08,CUST00849,PROD009,R06,8794,4,1,1,556.94,110.83,849,9,6
24078,2025-08,CUST00300,PROD006,R11,8873,21,1,1,38.23,327.21,300,6,11
24079,2025-08,CUST00137,PROD010,R07,1542,18,1,1,194.37,19.13,137,10,7
24080,2025-08,CUST01113,PROD009,R12,1355,5,1,1,209.5,37.76,1113,9,12
24081,2025-08,CUST03641,PROD003,R06,676,20,1,1,48.95,23.01,3641,3,6
24082,2025-08,CUST02597,PROD021,R03,681,19,1,1,120.1,21.6,2597,21,3
24083,2025-08,CUST00397,PROD022,R08,6333,7,1,1,810.33,17.93,397,22,8
24084,2025-08,CUST03822,PROD021,R03,10503,19,1,1,398.53,342.24,3822,21,3
24085,2025-08,CUST03835,PROD024,R08,6201,21,1,1,38.37,91.03,3835,24,8
24086,2025-08,CUST04493,PROD013,R11,19884,24,1,1,3235.77,372.64,4493,13,11
24087,2025-08,CUST03730,PROD012,R12,12285,23,1,1,1413.88,342.95,3730,12,12
24088,2025-08,CUST01165,PROD022,R04,2249,1,1,1,145.81,3.78,1165,22,4
24089,2025-08,CUST00111,PROD006,R01,347,12,1,1,56.0,12.9,111,6,1
24090,2025-08,CUST04933,PROD009,R05,1931,1,1,1,240.29,39.81,4933,9,5
24091,2025-08,CUST01577,PROD012,R04,2150,1,1,1,17.04,98.29,1577,12,4
24092,2025-08,CUST03284,PROD002,R01,488,23,1,1,71.03,9.79,3284,2,1
24093,2025-08,CUST02336,PROD008,R07,1982,5,1,1,336.1,63.15,2336,8,7
24094,2025-08,CUST01405,PROD004,R10,4152,13,1,1,623.85,109.26,1405,4,10
24095,2025-08,CUST04058,PROD011,R12,1082,15,1,1,69.47,8.35,4058,11,12
24096,2025-08,CUST02578,PROD005,R09,6260,2,1,1,675.1,222.54,2578,5,9
24097,2025-08,CUST01539,PROD012,R11,20188,5,1,1,3703.53,464.26,1539,12,11
24098,2025-08,CUST04456,PROD006,R06,5032,9,1,1,491.39,64.33,4456,6,6
24099,2025-08,CUST02775,PROD017,R07,9254,6,1,0,1070.68,431.2,2775,17,7
24100,2025-08,CUST04727,PROD025,R12,13243,2,1,1,1086.27,399.63,4727,25,12
24101,2025-08,CUST03614,PROD006,R11,1346,14,1,1,218.92,23.18,3614,6,11
24102,2025-08,CUST03037,PROD016,R09,1358,2,1,1,166.59,36.34,3037,16,9
24103,2025-08,CUST01071,PROD013,R04,2354,16,0,1,412.6,106.96,1071,13,4
24104,2025-08,CUST02137,PROD005,R03,23818,17,0,1,2592.35,458.19,2137,5,3
24105,2025-08,CUST03399,PROD012,R09,1683,21,1,0,195.98,59.11,3399,12,9
24106,2025-08,CUST00604,PROD007,R10,517,4,1,1,94.29,20.4,604,7,10
24107,2025-08,CUST01076,PROD020,R07,6384,5,1,0,1106.39,32.68,1076,20,7
24108,2025-08,CUST03216,PROD009,R03,1614,18,1,1,319.44,19.62,3216,9,3
24109,2025-08,CUST02612,PROD001,R10,450,19,1,0,71.42,0.8,2612,1,10
24110,2025-08,CUST03800,PROD024,R10,8028,22,1,1,453.86,288.33,3800,24,10
24111,2025-08,CUST03870,PROD015,R04,760,21,1,1,119.36,18.99,3870,15,4
24112,2025-08,CUST02917,PROD010,R10,7804,3,1,1,248.13,338.9,2917,10,10
24113,2025-08,CUST00673,PROD006,R07,2009,11,1,1,82.03,54.66,673,6,7
24114,2025-08,CUST04051,PROD024,R04,1210,23,1,1,52.42,11.74,4051,24,4
24115,2025-08,CUST02585,PROD008,R05,433,18,1,1,48.61,10.89,2585,8,5
24116,2025-08,CUST01719,PROD007,R12,5607,20,1,1,7.11,107.16,1719,7,12
24117,2025-08,CUST03255,PROD023,R04,800,18,1,1,96.33,24.01,3255,23,4
24118,2025-08,CUST03754,PROD004,R12,4585,9,0,0,847.71,1.16,3754,4,12
24119,2025-08,CUST00569,PROD021,R09,4070,1,1,1,740.45,134.95,569,21,9
24120,2025-08,CUST03952,PROD015,R12,1346,4,1,1,189.11,20.1,3952,15,12
24121,2025-08,CUST02892,PROD013,R07,6044,14,1,1,981.98,55.43,2892,13,7
24122,2025-08,CUST04010,PROD007,R02,1063,11,1,1,144.71,13.41,4010,7,2
24123,2025-08,CUST04690,PROD009,R09,2947,1,1,1,304.18,112.22,4690,9,9
24124,2025-08,CUST03245,PROD010,R05,7558,2,1,1,1399.89,131.94,3245,10,5
24125,2025-08,CUST02138,PROD006,R03,6444,20,0,0,626.81,155.45,2138,6,3
24126,2025-08,CUST02393,PROD022,R08,2841,13,1,1,171.46,31.2,2393,22,8
24127,2025-08,CUST02932,PROD015,R07,1525,24,1,1,140.87,69.81,2932,15,7
24128,2025-08,CUST01938,PROD002,R02,2304,18,1,1,53.43,83.09,1938,2,2
24129,2025-08,CUST03959,PROD015,R10,2350,2,0,0,106.94,110.34,3959,15,10
24130,2025-08,CUST02514,PROD010,R02,2473,19,1,1,331.95,36.39,2514,10,2
24131,2025-08,CUST04377,PROD003,R09,22848,17,1,1,3605.24,1130.51,4377,3,9
24132,2025-08,CUST04735,PROD019,R12,8390,12,1,1,730.79,3.44,4735,19,12
24133,2025-08,CUST00817,PROD023,R12,2876,6,1,0,107.16,32.16,817,23,12
24134,2025-08,CUST04960,PROD005,R07,8880,8,1,1,1484.57,414.35,4960,5,7
24135,2025-08,CUST02198,PROD017,R02,2090,18,1,1,124.53,72.28,2198,17,2
24136,2025-08,CUST02824,PROD022,R10,1443,21,1,1,145.65,43.99,2824,22,10
24137,2025-08,CUST03998,PROD018,R10,1586,3,1,1,236.8,6.26,3998,18,10
24138,2025-08,CUST03931,PROD005,R05,2392,9,1,1,122.99,96.35,3931,5,5
24139,2025-08,CUST02245,PROD016,R01,8443,11,1,1,1665.25,32.14,2245,16,1
24140,2025-08,CUST04708,PROD005,R10,3338,18,1,1,576.02,48.56,4708,5,10
24141,2025-08,CUST00830,PROD012,R11,611,10,1,1,117.82,22.36,830,12,11
24142,2025-08,CUST02549,PROD020,R08,12633,6,1,1,295.42,124.66,2549,20,8
24143,2025-08,CUST03478,PROD013,R11,1295,7,1,1,30.23,25.15,3478,13,11
24144,2025-08,CUST01197,PROD016,R11,15108,11,1,1,1583.99,301.71,1197,16,11
24145,2025-08,CUST02029,PROD024,R09,2477,2,1,1,177.9,122.52,2029,24,9
24146,2025-08,CUST04499,PROD008,R07,17332,11,1,1,2668.68,580.51,4499,8,7
24147,2025-08,CUST04381,PROD015,R07,7863,4,1,0,1204.38,209.8,4381,15,7
24148,2025-08,CUST01741,PROD025,R06,11966,16,1,1,2327.49,329.43,1741,25,6
24149,2025-08,CUST04917,PROD020,R06,7347,11,1,1,947.95,244.88,4917,20,6
24150,2025-08,CUST01587,PROD010,R01,18915,15,1,1,2884.25,147.91,1587,10,1
24151,2025-08,CUST00333,PROD012,R06,2491,13,1,1,33.76,90.13,333,12,6
24152,2025-08,CUST03426,PROD015,R07,8910,7,1,1,1705.41,182.84,3426,15,7
24153,2025-08,CUST00826,PROD018,R12,1459,21,1,1,124.14,43.39,826,18,12
24154,2025-08,CUST03325,PROD019,R05,14380,11,1,1,2847.34,399.33,3325,19,5
24155,2025-08,CUST03198,PROD021,R12,988,10,1,1,27.78,1.75,3198,21,12
24156,2025-08,CUST02921,PROD017,R03,6129,8,1,1,522.52,269.73,2921,17,3
24157,2025-08,CUST01602,PROD011,R12,1085,6,1,1,189.39,23.55,1602,11,12
24158,2025-08,CUST02871,PROD013,R10,8823,16,1,1,952.53,32.89,2871,13,10
24159,2025-08,CUST03281,PROD022,R12,2195,22,1,1,233.41,48.36,3281,22,12
24160,2025-08,CUST04840,PROD023,R04,9289,14,1,1,184.71,288.6,4840,23,4
24161,2025-08,CUST04218,PROD001,R03,2684,23,1,0,291.94,92.24,4218,1,3
24162,2025-08,CUST04982,PROD013,R08,900,11,1,1,178.37,24.72,4982,13,8
24163,2025-08,CUST00659,PROD019,R06,7414,14,1,1,143.83,79.72,659,19,6
24164,2025-08,CUST01277,PROD020,R03,11496,9,1,1,2198.72,546.78,1277,20,3
24165,2025-08,CUST04554,PROD014,R12,428,24,1,1,49.05,8.78,4554,14,12
24166,2025-08,CUST03112,PROD004,R01,4044,17,1,1,169.7,1.16,3112,4,1
24167,2025-08,CUST01895,PROD001,R08,2936,8,1,1,429.23,23.02,1895,1,8
24168,2025-08,CUST00248,PROD011,R12,4716,2,1,1,498.64,207.04,248,11,12
24169,2025-08,CUST00530,PROD001,R07,4678,8,1,1,531.29,129.22,530,1,7
24170,2025-08,CUST00017,PROD011,R01,695,21,1,1,41.43,20.43,17,11,1
24171,2025-08,CUST01498,PROD007,R12,5812,10,1,1,300.62,272.61,1498,7,12
24172,2025-08,CUST04272,PROD015,R05,837,1,1,1,137.79,3.84,4272,15,5
24173,2025-08,CUST01088,PROD024,R02,19680,9,1,1,1019.25,947.19,1088,24,2
24174,2025-08,CUST00047,PROD019,R08,19108,8,1,1,2792.42,73.18,47,19,8
24175,2025-08,CUST02441,PROD004,R05,616,23,1,1,52.2,23.33,2441,4,5
24176,2025-08,CUST02685,PROD022,R01,7776,15,1,1,546.25,205.15,2685,22,1
24177,2025-08,CUST00515,PROD025,R10,2245,19,1,1,120.17,22.13,515,25,10
24178,2025-08,CUST01880,PROD015,R02,731,16,1,1,31.41,32.23,1880,15,2
24179,2025-08,CUST02774,PROD005,R12,6635,18,1,1,1046.39,14.8,2774,5,12
24180,2025-08,CUST00722,PROD002,R06,8712,12,1,1,1329.28,337.65,722,2,6
24181,2025-08,CUST02178,PROD024,R10,2481,23,1,1,101.84,20.64,2178,24,10
24182,2025-08,CUST02188,PROD008,R06,1987,11,1,1,310.85,21.03,2188,8,6
24183,2025-08,CUST03985,PROD011,R05,1324,22,0,1,87.11,26.38,3985,11,5
24184,2025-08,CUST01788,PROD017,R06,2075,15,1,1,14.45,69.21,1788,17,6
24185,2025-08,CUST04796,PROD004,R06,2678,19,1,1,258.7,114.22,4796,4,6
24186,2025-08,CUST02565,PROD021,R03,1625,6,1,1,181.56,51.11,2565,21,3
24187,2025-08,CUST00995,PROD015,R10,7794,5,1,1,1123.41,139.24,995,15,10
24188,2025-08,CUST01734,PROD013,R05,1993,14,1,1,259.41,16.64,1734,13,5
24189,2025-08,CUST01263,PROD005,R11,21374,20,1,1,1703.28,444.26,1263,5,11
24190,2025-08,CUST00327,PROD018,R01,7105,11,0,0,165.46,261.64,327,18,1
24191,2025-08,CUST01137,PROD009,R04,1282,8,1,1,204.19,0.08,1137,9,4
24192,2025-08,CUST01707,PROD004,R12,2413,10,1,1,263.81,12.53,1707,4,12
24193,2025-08,CUST03185,PROD017,R03,624,10,1,1,99.94,27.04,3185,17,3
24194,2025-08,CUST04605,PROD024,R12,953,13,1,1,79.39,10.48,4605,24,12
24195,2025-08,CUST01724,PROD019,R04,24359,12,1,1,1431.2,2.51,1724,19,4
24196,2025-08,CUST04104,PROD014,R08,4723,8,1,0,831.98,206.09,4104,14,8
24197,2025-08,CUST00269,PROD002,R11,1124,12,1,1,91.06,43.71,269,2,11
24198,2025-08,CUST02601,PROD015,R08,16085,5,1,1,226.09,763.99,2601,15,8
24199,2025-08,CUST04853,PROD020,R10,3937,10,1,1,424.78,3.85,4853,20,10
24200,2025-08,CUST01651,PROD011,R03,7889,1,1,1,258.22,117.06,1651,11,3
24201,2025-08,CUST01249,PROD015,R08,6254,24,1,1,1128.7,278.98,1249,15,8
24202,2025-08,CUST00084,PROD014,R11,2843,12,1,1,425.04,119.45,84,14,11
24203,2025-08,CUST00627,PROD014,R10,8465,6,1,1,552.18,84.83,627,14,10
24204,2025-08,CUST02173,PROD008,R10,4493,12,1,1,233.18,219.92,2173,8,10
24205,2025-08,CUST01326,PROD021,R01,12881,14,1,1,808.26,245.59,1326,21,1
24206,2025-08,CUST01357,PROD021,R09,524,6,1,1,75.34,18.37,1357,21,9
24207,2025-08,CUST03029,PROD019,R01,2071,13,1,1,398.64,39.14,3029,19,1
24208,2025-08,CUST02352,PROD002,R06,792,10,1,1,84.46,3.94,2352,2,6
24209,2025-08,CUST00749,PROD010,R05,316,23,1,1,36.73,4.03,749,10,5
24210,2025-08,CUST01737,PROD005,R08,6696,2,1,1,457.2,147.15,1737,5,8
24211,2025-08,CUST02052,PROD024,R04,2419,18,1,1,230.07,10.8,2052,24,4
24212,2025-08,CUST03661,PROD018,R03,1340,2,1,1,35.48,0.09,3661,18,3
24213,2025-08,CUST00228,PROD022,R09,19834,19,1,1,781.54,273.6,228,22,9
24214,2025-08,CUST00773,PROD022,R10,347,20,1,1,28.25,14.78,773,22,10
24215,2025-08,CUST03556,PROD020,R01,24689,13,1,1,560.05,978.6,3556,20,1
24216,2025-08,CUST01874,PROD015,R06,1608,22,1,1,300.41,23.89,1874,15,6
24217,2025-08,CUST00643,PROD018,R06,2118,12,1,1,405.62,27.9,643,18,6
24218,2025-08,CUST00026,PROD008,R11,2031,16,1,1,231.73,82.42,26,8,11
24219,2025-08,CUST02431,PROD024,R07,2609,3,1,0,187.94,114.47,2431,24,7
24220,2025-08,CUST04711,PROD012,R08,2988,9,1,1,333.77,87.36,4711,12,8
24221,2025-08,CUST00619,PROD002,R02,11037,17,1,1,894.63,451.53,619,2,2
24222,2025-08,CUST00546,PROD017,R08,1906,12,1,1,53.08,31.69,546,17,8
24223,2025-08,CUST01414,PROD003,R04,1235,18,1,1,24.57,46.19,1414,3,4
24224,2025-08,CUST04123,PROD005,R02,3075,23,1,1,573.69,25.58,4123,5,2
24225,2025-08,CUST03383,PROD006,R09,2994,23,1,1,118.55,51.85,3383,6,9
24226,2025-08,CUST01712,PROD004,R05,323,8,1,1,57.15,16.11,1712,4,5
24227,2025-08,CUST03084,PROD012,R06,2417,7,0,1,196.92,33.19,3084,12,6
24228,2025-08,CUST01535,PROD025,R11,7455,17,1,1,972.52,182.87,1535,25,11
24229,2025-08,CUST03647,PROD025,R01,5681,21,1,1,82.49,143.11,3647,25,1
24230,2025-08,CUST03702,PROD010,R02,3958,7,1,0,617.76,106.11,3702,10,2
24231,2025-08,CUST00490,PROD016,R10,2070,11,1,1,120.48,81.28,490,16,10
24232,2025-08,CUST02546,PROD012,R08,2850,2,1,1,11.99,108.42,2546,12,8
24233,2025-08,CUST02036,PROD014,R05,13053,8,1,1,1845.03,316.39,2036,14,5
24234,2025-08,CUST04334,PROD012,R03,2943,7,1,1,507.16,47.18,4334,12,3
24235,2025-08,CUST00935,PROD014,R09,1278,4,1,0,47.48,60.29,935,14,9
24236,2025-08,CUST02158,PROD022,R11,8196,2,1,1,1606.02,360.49,2158,22,11
24237,2025-08,CUST03415,PROD022,R11,6039,14,1,1,328.49,89.75,3415,22,11
24238,2025-08,CUST02715,PROD008,R09,770,17,1,1,85.56,36.71,2715,8,9
24239,2025-08,CUST03006,PROD019,R06,449,12,0,1,17.17,0.66,3006,19,6
24240,2025-08,CUST04201,PROD015,R09,7859,10,1,1,1449.28,175.02,4201,15,9
24241,2025-08,CUST04452,PROD003,R10,16539,20,1,1,1009.4,684.89,4452,3,10
24242,2025-08,CUST00382,PROD021,R05,1359,15,1,1,248.97,51.55,382,21,5
24243,2025-08,CUST02680,PROD012,R11,2350,14,1,1,45.8,110.82,2680,12,11
24244,2025-08,CUST02463,PROD021,R04,4516,8,1,1,892.96,117.07,2463,21,4
24245,2025-08,CUST02986,PROD017,R02,2987,8,1,1,315.7,88.3,2986,17,2
24246,2025-08,CUST00445,PROD017,R10,2092,22,1,1,406.01,83.92,445,17,10
24247,2025-08,CUST00460,PROD007,R07,4978,24,1,1,116.21,106.19,460,7,7
24248,2025-08,CUST03448,PROD017,R03,1648,18,1,1,216.53,80.02,3448,17,3
24249,2025-08,CUST04668,PROD016,R12,1361,3,1,1,97.3,11.98,4668,16,12
24250,2025-08,CUST00129,PROD009,R09,5380,22,1,1,492.25,132.15,129,9,9
